identifier,section,parameter,value
K.k_gssa_gesix_kombi2022@senstadt,Gesundheits- und Sozialstrukturatlas: Kombinierter Gesundheits- und Sozialindex 2022 - GESIx/GESIx Trend,Kurzbeschreibung,"Darstellung des Zusammenhangs von Gesundheits- und Sozialstruktur und zeitlicher Entwicklung seit 2013  (GESIx /GESIx Trend) aus dem Gesundheits- und Sozialstrukturatlas Berlin 2022 auf der Ebene der Planungsräume. Datengrundlage bilden 20 Indikatoren aus den Dimensionen Erwerbsleben, soziale Lage und Gesundheit. Für diese drei Dimensionen werden Subindizes berechnet, die zum GESIx zusammengeführt werden. In Zusammenhang mit der zeitlichen Entwicklung (GESIx-Trend) lassen sich beispielsweise Räume identifizieren, die aufgrund ihrer durchschnittlichen Gesundheits- und Sozialstruktur und der negativen Dynamik besonderer Aufmerksamkeit bedürfen."
K.k_gssa_gesix_kombi2022@senstadt,Gesundheits- und Sozialstrukturatlas: Kombinierter Gesundheits- und Sozialindex 2022 - GESIx/GESIx Trend,Koordinatensysteme,EPSG:25833
K.k_gssa_gesix_kombi2022@senstadt,Gesundheits- und Sozialstrukturatlas: Kombinierter Gesundheits- und Sozialindex 2022 - GESIx/GESIx Trend,Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_gssa_gesix_kombi2022@senstadt,Gesundheits- und Sozialstrukturatlas: Kombinierter Gesundheits- und Sozialindex 2022 - GESIx/GESIx Trend,Ebenen,Kombinierter Gesundheits- und Sozialindex - GESIx/GESIx Trend
K.k_gssa_gesix_kombi2022@senstadt,Gesundheits- und Sozialstrukturatlas: Kombinierter Gesundheits- und Sozialindex 2022 - GESIx/GESIx Trend,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_gssa_gesix_kombi2022@senstadt,Gesundheits- und Sozialstrukturatlas: Kombinierter Gesundheits- und Sozialindex 2022 - GESIx/GESIx Trend,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_gssa_gesix_kombi2022
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Standard,WMS
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Version,1.0.0
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Version,1.1.0
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Version,1.1.1
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Version,1.3.0
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Operationen,GetMap
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_gssa_gesix_kombi2022@senstadt,Technische Angaben,Grafikformate,image/png
K.k_gssa_gesix_trend2022@senstadt,Gesundheits- und Sozialstrukturatlas: Trend Gesundheits- und Sozialindex 2022 (GESIx Trend),Kurzbeschreibung,"Darstellung der zeitlichen Entwicklung des Gesundheits- und Sozialindex (GESIx Trend) des Gesundheits- und Sozialstrukturatlas Berlin 2022 auf der Ebene der Planungsräume. Zur Berechnung werden zunächst für den GESIx 2022 und den GESIx 2013 (letzte Berechnung) Ränge gebildet. Aus der Differenz dieser Werte ergibt sich der GESIx-Trend, der als Rangveränderung des jeweiligen Raumes im Zeitraum zwischen der letzten und der aktuellen Berechnung interpretiert werden kann (GESIx-Trend = Rang GESIx 2013 - Rang GESIx 2022)."
K.k_gssa_gesix_trend2022@senstadt,Gesundheits- und Sozialstrukturatlas: Trend Gesundheits- und Sozialindex 2022 (GESIx Trend),Koordinatensysteme,EPSG:25833
K.k_gssa_gesix_trend2022@senstadt,Gesundheits- und Sozialstrukturatlas: Trend Gesundheits- und Sozialindex 2022 (GESIx Trend),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_gssa_gesix_trend2022@senstadt,Gesundheits- und Sozialstrukturatlas: Trend Gesundheits- und Sozialindex 2022 (GESIx Trend),Ebenen,Trend Gesundheits- und Sozialindex
K.k_gssa_gesix_trend2022@senstadt,Gesundheits- und Sozialstrukturatlas: Trend Gesundheits- und Sozialindex 2022 (GESIx Trend),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_gssa_gesix_trend2022@senstadt,Gesundheits- und Sozialstrukturatlas: Trend Gesundheits- und Sozialindex 2022 (GESIx Trend),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_gssa_gesix_trend2022
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Standard,WMS
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Version,1.0.0
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Version,1.1.0
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Version,1.1.1
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Version,1.3.0
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Operationen,GetMap
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_gssa_gesix_trend2022@senstadt,Technische Angaben,Grafikformate,image/png
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Kurzbeschreibung,"Darstellung der Ergänzenden Hinweise zur Hauptkarte der Planungshinweiskarte Stadtklima (PHK). Ausgewählte, in verschiedenen Ebenen darstellbare Teilthemen der Stadtentwicklung sind mit den Bewertungsergebnissen der Hauptkarte verknüpft worden."
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Ausdehnung,"EPSG:25833: 367190,96, 5798934,34, 417447,14, 5838875,02"
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Ausdehnung,"EPSG:4258: 13,05, 52,32, 13,78, 52,69"
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Ebenen,Flächen mit einer Grünflächenunterversorgung
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Ebenen,Flächen mit einer klimasensiblen Gebäude-/Flächennutzung
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Ebenen,Flächen mit Vulnerabilität aufgrund ihrer demographischen Zusammensetzung
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Ebenen,Flächen mit besonderen stadtklimatichen Missständen
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Ebenen,Gebäude
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Ebenen,Sachdaten Straßen
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Ebenen,Sachdaten Blöcke
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_0411022_planungshin_erg@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Ergänzende Hinweise (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/wmsk_0411022_planungshin_erg
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Standard,WMS
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Version,1.0.0
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Version,1.1.0
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Version,1.1.1
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Version,1.3.0
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Operationen,GetCapabilities
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Operationen,GetMap
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.wmsk_0411022_planungshin_erg@senstadt,Technische Angaben,Grafikformate,image/png
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Kurzbeschreibung,"Darstellung der Hauptkarte der Planungshinweiskarte Stadtklima (PHK). Sie stellt die Ergebnisse der Bewertung des Siedlungsraumes, der Grün- und Freiflächen sowie des Öffentlichen Raumes hinsichtlich der Anforderungen eines vorsorgenden Klimaschutzes dar."
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ausdehnung,"EPSG:25833: 367190,96, 5798934,34, 417447,14, 5838875,02"
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ausdehnung,"EPSG:4258: 13,05, 52,32, 13,78, 52,69"
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Leitbahnkorridore
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Luftaustausch
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Verkehrsbedingte Luftbelastung im Hauptstraßennetz
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Gebäude
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Siedlungsraum - thermische Situation - 14:00 Uhr
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Siedlungsraum - thermische Situation - 04:00 Uhr
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Siedlungsraum - thermische Situation - Gesamtbewertung
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Grün-/Freiflächen - Schutzwürdigkeit
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Öffentliche Plätze - thermische Situation - 14:00 Uhr
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Öffentliche Straßen und Wege - thermische Situation - 14:00
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,nicht bewertete Flächen
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Ebenen,Gewässer
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_0411021_planungshin_haupt@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Hauptkarte (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/wmsk_0411021_planungshin_haupt
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Standard,WMS
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Version,1.0.0
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Version,1.1.0
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Version,1.1.1
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Version,1.3.0
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Operationen,GetCapabilities
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Operationen,GetMap
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.wmsk_0411021_planungshin_haupt@senstadt,Technische Angaben,Grafikformate,image/png
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Kurzbeschreibung,Darstellung der 30 Maßnahmenempfehlungen zur Hauptkarte der Planungshinweiskarte Stadtklima (PHK). Ihre flächenhafte Verteilung lässt sich über die Ebenenschaltung einzeln anzeigen.
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ausdehnung,"EPSG:25833: 367190,96, 5798934,34, 417447,14, 5838875,02"
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ausdehnung,"EPSG:4258: 13,05, 52,32, 13,78, 52,69"
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M01 - Verschattung im Öffentlichen Raum
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M02 - Begrünung und Verschattung von Parkplätzen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M03 - Reduktion anthropogener Wärmeemissionen aus dem Verkehr
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M04 - Begrünung von Gleistrassen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M05 - Rückbau/Entdichtung
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M06 - Entsiegelung
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M07 - Schaffung von Pocket-Parks
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M08 - Verbesserung der Erreichbarkeit von Grünflächen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M09 - Innen-/Hinterhofbegrünung
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M10 - Verschattung von Gebäuden
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M11 - Erhöhung der Oberflächen-Albedo
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M12 - Anlage von offenen Wasserflächen im öffentlichen Raum
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M13 - Energetische Gebäudesanierung
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M14 - Dachbegrünung
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M15 - Fassadenbegrünung
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M16 - sommerlicher Wärmeschutz an Gebäuden
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M17 - Anpassung des Raumnutzungskonzeptes
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M18 - Technische Gebäudekühlung
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M19 - Optimierung der Gebäudeausrichtung und der Bebauungsdichte bei Neubauten
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M20 - stadtklimatische Entkopplung von Neubau- und Nachverdichtungsgebieten
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M21 - Förderung stadtgesellschaftlicher sozialer Netzwerke und Projekte
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M22 - Erhöhung der mikroklimatischen Vielfalt in öffentlichen Grünflächen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M23 - Schutz von für den Kaltlufthaushalt relevanter Flächen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M24 - Vernetzung von für den Kaltlufthaushalt relevanter Flächen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M25 - Vermeidung von Austauschbarrieren
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M26 - Verbesserung der Luftqualität in Kaltluftleitbahnen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M27 - Schutz bestehender großflächiger Parks / Grünflächen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M28 - Anlage neuer großflächiger Parks / Grünflächen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M29 - Schutz von Waldflächen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,M30 - Schutz von offenen Wasserflächen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,Gebäude
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,Sachdaten für alle straßenbezogenen Maßnahmen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Ebenen,Sachdaten für alle blockbezogenen Maßnahmen
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_0411023_planungshin_massn@senstadt,Klimamodell Berlin: Planungshinweise Stadtklima 2015 - Maßnahmen (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_0411023_planungshin_massn@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/wmsk_0411023_planungshin_massn
K.wmsk_0411023_planungshin_massn@senstadt,Technische Angaben,Standard,WMS
